,user_id,month,hour_period,30min sessions,session_group
1402,1491,Jul,05:00-05:30,0.0,low
1403,1491,Jul,05:30-06:00,0.0,low
1404,1491,Jul,06:00-06:30,0.0,low
1405,1491,Jul,06:30-07:00,0.0,low
1406,1491,Jul,07:00-07:30,0.0,low
1407,1491,Jul,07:30-08:00,0.0,low
1408,1491,Jul,08:00-08:30,0.0,low
1409,1491,Jul,08:30-09:00,0.0,low
1410,1491,Jul,09:00-09:30,0.0,low
1411,1491,Jul,09:30-10:00,0.0,low
1412,1491,Jul,10:00-10:30,0.0,low
1413,1491,Jul,10:30-11:00,0.0,low
1414,1491,Jul,11:00-11:30,0.0,low
1415,1491,Jul,11:30-12:00,0.0,low
1416,1491,Jul,12:00-12:30,0.0,low
1417,1491,Jul,12:30-13:00,0.0,low
1418,1491,Jul,13:00-13:30,0.0,low
1419,1491,Jul,13:30-14:00,0.0,low
1420,1491,Jul,14:00-14:30,0.0,low
1421,1491,Jul,14:30-15:00,0.0,low
1422,1491,Jul,15:00-15:30,0.0,low
1423,1491,Jul,15:30-16:00,0.0,low
1424,1491,Jul,16:00-16:30,0.0,low
1425,1491,Jul,16:30-17:00,0.0,low
1426,1491,Jul,17:00-17:30,0.0,low
1427,1491,Jul,17:30-18:00,1.0,mid
1428,1491,Jul,18:00-18:30,0.0,low
1429,1491,Jul,18:30-19:00,0.0,low
1430,1491,Jul,19:00-19:30,0.0,low
1431,1491,Jul,19:30-20:00,2.0,high
1432,1491,Jul,20:00-20:30,0.0,low
1433,1491,Jul,20:30-21:00,0.0,low
1434,1491,Jul,21:00-21:30,0.0,low
1435,1491,Jul,21:30-22:00,0.0,low
1436,1491,Jul,22:00-22:30,0.0,low
1437,1491,Jul,22:30-23:00,0.0,low
1438,1491,Jul,23:00-23:30,0.0,low
1439,1491,Jul,23:30-24:00,0.0,low
1440,1491,Mar,00:00-00:30,0.0,low
1441,1491,Mar,00:30-01:00,0.0,low
1442,1491,Mar,01:00-01:30,0.0,low
1443,1491,Mar,01:30-02:00,0.0,low
1444,1491,Mar,02:00-02:30,0.0,low
1445,1491,Mar,02:30-03:00,0.0,low
1446,1491,Mar,03:00-03:30,0.0,low
1447,1491,Mar,03:30-04:00,0.0,low
1448,1491,Mar,04:00-04:30,0.0,low
1449,1491,Mar,04:30-05:00,0.0,low
1450,1491,Mar,05:00-05:30,1.0,mid
1451,1491,Mar,05:30-06:00,0.0,low
1452,1491,Mar,06:00-06:30,0.0,low
1453,1491,Mar,06:30-07:00,0.0,low
1454,1491,Mar,07:00-07:30,0.0,low
1455,1491,Mar,07:30-08:00,0.0,low
1456,1491,Mar,08:00-08:30,0.0,low
1457,1491,Mar,08:30-09:00,0.0,low
1458,1491,Mar,09:00-09:30,1.0,mid
1459,1491,Mar,09:30-10:00,0.0,low
1460,1491,Mar,10:00-10:30,3.0,high
1461,1491,Mar,10:30-11:00,0.0,low
1462,1491,Mar,11:00-11:30,0.0,low
1463,1491,Mar,11:30-12:00,0.0,low
1464,1491,Mar,12:00-12:30,0.0,low
1465,1491,Mar,12:30-13:00,0.0,low
1466,1491,Mar,13:00-13:30,0.0,low
1467,1491,Mar,13:30-14:00,0.0,low
1468,1491,Mar,14:00-14:30,0.0,low
1469,1491,Mar,14:30-15:00,0.0,low
1470,1491,Mar,15:00-15:30,0.0,low
1471,1491,Mar,15:30-16:00,0.0,low
1472,1491,Mar,16:00-16:30,1.0,mid
1473,1491,Mar,16:30-17:00,4.0,high
1474,1491,Mar,17:00-17:30,1.0,mid
1475,1491,Mar,17:30-18:00,1.0,mid
1476,1491,Mar,18:00-18:30,0.0,low
1477,1491,Mar,18:30-19:00,0.0,low
1478,1491,Mar,19:00-19:30,1.0,mid
1479,1491,Mar,19:30-20:00,2.0,high
1480,1491,Mar,20:00-20:30,0.0,low
1481,1491,Mar,20:30-21:00,0.0,low
1482,1491,Mar,21:00-21:30,0.0,low
1483,1491,Mar,21:30-22:00,0.0,low
1484,1491,Mar,22:00-22:30,0.0,low
1485,1491,Mar,22:30-23:00,0.0,low
1486,1491,Mar,23:00-23:30,0.0,low
1487,1491,Mar,23:30-24:00,0.0,low
1488,1491,Nov,00:00-00:30,0.0,low
1489,1491,Nov,00:30-01:00,0.0,low
1490,1491,Nov,01:00-01:30,0.0,low
1491,1491,Nov,01:30-02:00,0.0,low
1492,1491,Nov,02:00-02:30,0.0,low
1493,1491,Nov,02:30-03:00,0.0,low
1494,1491,Nov,03:00-03:30,0.0,low
1495,1491,Nov,03:30-04:00,0.0,low
1496,1491,Nov,04:00-04:30,0.0,low
1497,1491,Nov,04:30-05:00,0.0,low
1498,1491,Nov,05:00-05:30,0.0,low
1499,1491,Nov,05:30-06:00,0.0,low
1500,1491,Nov,06:00-06:30,0.0,low
1501,1491,Nov,06:30-07:00,0.0,low
1502,1491,Nov,07:00-07:30,0.0,low
1503,1491,Nov,07:30-08:00,0.0,low
1504,1491,Nov,08:00-08:30,1.0,mid
1505,1491,Nov,08:30-09:00,1.0,mid
1506,1491,Nov,09:00-09:30,0.0,low
1507,1491,Nov,09:30-10:00,0.0,low
1508,1491,Nov,10:00-10:30,2.0,high
1509,1491,Nov,10:30-11:00,1.0,mid
1510,1491,Nov,11:00-11:30,0.0,low
1511,1491,Nov,11:30-12:00,0.0,low
1512,1491,Nov,12:00-12:30,1.0,mid
1513,1491,Nov,12:30-13:00,1.0,mid
1514,1491,Nov,13:00-13:30,0.0,low
1515,1491,Nov,13:30-14:00,0.0,low
1516,1491,Nov,14:00-14:30,0.0,low
1517,1491,Nov,14:30-15:00,0.0,low
1518,1491,Nov,15:00-15:30,0.0,low
1519,1491,Nov,15:30-16:00,0.0,low
1520,1491,Nov,16:00-16:30,1.0,mid
1521,1491,Nov,16:30-17:00,0.0,low
1522,1491,Nov,17:00-17:30,2.0,high
1523,1491,Nov,17:30-18:00,0.0,low
1524,1491,Nov,18:00-18:30,0.0,low
1525,1491,Nov,18:30-19:00,0.0,low
1526,1491,Nov,19:00-19:30,0.0,low
1527,1491,Nov,19:30-20:00,1.0,mid
1528,1491,Nov,20:00-20:30,0.0,low
1529,1491,Nov,20:30-21:00,1.0,mid
1530,1491,Nov,21:00-21:30,0.0,low
1531,1491,Nov,21:30-22:00,0.0,low
1532,1491,Nov,22:00-22:30,0.0,low
1533,1491,Nov,22:30-23:00,0.0,low
1534,1491,Nov,23:00-23:30,0.0,low
1535,1491,Nov,23:30-24:00,0.0,low
1536,1491,Oct,00:00-00:30,0.0,low
1537,1491,Oct,00:30-01:00,0.0,low
1538,1491,Oct,01:00-01:30,0.0,low
1539,1491,Oct,01:30-02:00,0.0,low
1540,1491,Oct,02:00-02:30,0.0,low
1541,1491,Oct,02:30-03:00,0.0,low
1542,1491,Oct,03:00-03:30,0.0,low
1543,1491,Oct,03:30-04:00,0.0,low
1544,1491,Oct,04:00-04:30,0.0,low
1545,1491,Oct,04:30-05:00,0.0,low
1546,1491,Oct,05:00-05:30,0.0,low
1547,1491,Oct,05:30-06:00,0.0,low
1548,1491,Oct,06:00-06:30,0.0,low
1549,1491,Oct,06:30-07:00,0.0,low
1550,1491,Oct,07:00-07:30,0.0,low
1551,1491,Oct,07:30-08:00,1.0,mid
1552,1491,Oct,08:00-08:30,2.0,high
1553,1491,Oct,08:30-09:00,0.0,low
1554,1491,Oct,09:00-09:30,0.0,low
1555,1491,Oct,09:30-10:00,0.0,low
1556,1491,Oct,10:00-10:30,1.0,mid
1557,1491,Oct,10:30-11:00,1.0,mid
1558,1491,Oct,11:00-11:30,0.0,low
1559,1491,Oct,11:30-12:00,0.0,low
1560,1491,Oct,12:00-12:30,0.0,low
1561,1491,Oct,12:30-13:00,0.0,low
1562,1491,Oct,13:00-13:30,0.0,low
1563,1491,Oct,13:30-14:00,0.0,low
1564,1491,Oct,14:00-14:30,0.0,low
1565,1491,Oct,14:30-15:00,0.0,low
1566,1491,Oct,15:00-15:30,3.0,high
1567,1491,Oct,15:30-16:00,0.0,low
1568,1491,Oct,16:00-16:30,0.0,low
1569,1491,Oct,16:30-17:00,1.0,mid
1570,1491,Oct,17:00-17:30,0.0,low
1571,1491,Oct,17:30-18:00,0.0,low
1572,1491,Oct,18:00-18:30,2.0,high
1573,1491,Oct,18:30-19:00,0.0,low
1574,1491,Oct,19:00-19:30,0.0,low
1575,1491,Oct,19:30-20:00,0.0,low
1576,1491,Oct,20:00-20:30,0.0,low
1577,1491,Oct,20:30-21:00,0.0,low
1578,1491,Oct,21:00-21:30,0.0,low
1579,1491,Oct,21:30-22:00,0.0,low
1580,1491,Oct,22:00-22:30,0.0,low
1581,1491,Oct,22:30-23:00,0.0,low
1582,1491,Oct,23:00-23:30,0.0,low
1583,1491,Oct,23:30-24:00,0.0,low
1584,1491,Sep,00:00-00:30,0.0,low
1585,1491,Sep,00:30-01:00,0.0,low
1586,1491,Sep,01:00-01:30,0.0,low
1587,1491,Sep,01:30-02:00,0.0,low
1588,1491,Sep,02:00-02:30,0.0,low
1589,1491,Sep,02:30-03:00,0.0,low
1590,1491,Sep,03:00-03:30,0.0,low
1591,1491,Sep,03:30-04:00,0.0,low
1592,1491,Sep,04:00-04:30,0.0,low
1593,1491,Sep,04:30-05:00,0.0,low
1594,1491,Sep,05:00-05:30,0.0,low
1595,1491,Sep,05:30-06:00,0.0,low
1596,1491,Sep,06:00-06:30,0.0,low
1597,1491,Sep,06:30-07:00,2.0,high
1598,1491,Sep,07:00-07:30,0.0,low
1599,1491,Sep,07:30-08:00,0.0,low
1600,1491,Sep,08:00-08:30,0.0,low
1601,1491,Sep,08:30-09:00,0.0,low
1602,1491,Sep,09:00-09:30,0.0,low
1603,1491,Sep,09:30-10:00,1.0,mid
1604,1491,Sep,10:00-10:30,0.0,low
1605,1491,Sep,10:30-11:00,0.0,low
1606,1491,Sep,11:00-11:30,0.0,low
1607,1491,Sep,11:30-12:00,0.0,low
1608,1491,Sep,12:00-12:30,0.0,low
1609,1491,Sep,12:30-13:00,0.0,low
1610,1491,Sep,13:00-13:30,0.0,low
1611,1491,Sep,13:30-14:00,0.0,low
1612,1491,Sep,14:00-14:30,0.0,low
1613,1491,Sep,14:30-15:00,0.0,low
1614,1491,Sep,15:00-15:30,1.0,mid
1615,1491,Sep,15:30-16:00,0.0,low
1616,1491,Sep,16:00-16:30,0.0,low
1617,1491,Sep,16:30-17:00,0.0,low
1618,1491,Sep,17:00-17:30,0.0,low
1619,1491,Sep,17:30-18:00,0.0,low
1620,1491,Sep,18:00-18:30,0.0,low
1621,1491,Sep,18:30-19:00,0.0,low
1622,1491,Sep,19:00-19:30,0.0,low
1623,1491,Sep,19:30-20:00,0.0,low
1624,1491,Sep,20:00-20:30,0.0,low
1625,1491,Sep,20:30-21:00,0.0,low
1626,1491,Sep,21:00-21:30,0.0,low
1627,1491,Sep,21:30-22:00,0.0,low
1628,1491,Sep,22:00-22:30,0.0,low
1629,1491,Sep,22:30-23:00,0.0,low
1630,1491,Sep,23:00-23:30,0.0,low
1631,1491,Sep,23:30-24:00,0.0,low
1632,1559,Apr,00:00-00:30,0.0,low
1633,1559,Apr,00:30-01:00,0.0,low
1634,1559,Apr,01:00-01:30,0.0,low
1635,1559,Apr,01:30-02:00,0.0,low
1636,1559,Apr,02:00-02:30,0.0,low
1637,1559,Apr,02:30-03:00,0.0,low
1638,1559,Apr,03:00-03:30,0.0,low
1639,1559,Apr,03:30-04:00,0.0,low
1640,1559,Apr,04:00-04:30,0.0,low
1641,1559,Apr,04:30-05:00,4.0,high
1642,1559,Apr,05:00-05:30,0.0,low
1643,1559,Apr,05:30-06:00,0.0,low
1644,1559,Apr,06:00-06:30,1.0,mid
1645,1559,Apr,06:30-07:00,1.0,mid
1646,1559,Apr,07:00-07:30,0.0,low
1647,1559,Apr,07:30-08:00,1.0,mid
1648,1559,Apr,08:00-08:30,0.0,low
1649,1559,Apr,08:30-09:00,1.0,mid
1650,1559,Apr,09:00-09:30,1.0,mid
1651,1559,Apr,09:30-10:00,1.0,mid
1652,1559,Apr,10:00-10:30,1.0,mid
1653,1559,Apr,10:30-11:00,2.0,high
1654,1559,Apr,11:00-11:30,3.0,high
1655,1559,Apr,11:30-12:00,0.0,low
1656,1559,Apr,12:00-12:30,1.0,mid
1657,1559,Apr,12:30-13:00,0.0,low
1658,1559,Apr,13:00-13:30,1.0,mid
1659,1559,Apr,13:30-14:00,1.0,mid
1660,1559,Apr,14:00-14:30,1.0,mid
1661,1559,Apr,14:30-15:00,0.0,low
1662,1559,Apr,15:00-15:30,0.0,low
1663,1559,Apr,15:30-16:00,2.0,high
1664,1559,Apr,16:00-16:30,3.0,high
1665,1559,Apr,16:30-17:00,2.0,high
1666,1559,Apr,17:00-17:30,2.0,high
1667,1559,Apr,17:30-18:00,0.0,low
1668,1559,Apr,18:00-18:30,4.0,high
1669,1559,Apr,18:30-19:00,2.0,high
1670,1559,Apr,19:00-19:30,2.0,high
1671,1559,Apr,19:30-20:00,4.0,high
1672,1559,Apr,20:00-20:30,4.0,high
1673,1559,Apr,20:30-21:00,0.0,low
1674,1559,Apr,21:00-21:30,3.0,high
1675,1559,Apr,21:30-22:00,0.0,low
1676,1559,Apr,22:00-22:30,0.0,low
1677,1559,Apr,22:30-23:00,0.0,low
1678,1559,Apr,23:00-23:30,0.0,low
1679,1559,Apr,23:30-24:00,1.0,mid
1680,1559,Aug,00:00-00:30,0.0,low
1681,1559,Aug,00:30-01:00,0.0,low
1682,1559,Aug,01:00-01:30,0.0,low
1683,1559,Aug,01:30-02:00,0.0,low
1684,1559,Aug,02:00-02:30,0.0,low
1685,1559,Aug,02:30-03:00,0.0,low
1686,1559,Aug,03:00-03:30,0.0,low
1687,1559,Aug,03:30-04:00,0.0,low
1688,1559,Aug,04:00-04:30,0.0,low
1689,1559,Aug,04:30-05:00,2.0,high
1690,1559,Aug,05:00-05:30,1.0,mid
1691,1559,Aug,05:30-06:00,1.0,mid
1692,1559,Aug,06:00-06:30,0.0,low
1693,1559,Aug,06:30-07:00,3.0,high
1694,1559,Aug,07:00-07:30,1.0,mid
1695,1559,Aug,07:30-08:00,1.0,mid
1696,1559,Aug,08:00-08:30,1.0,mid
1697,1559,Aug,08:30-09:00,3.0,high
1698,1559,Aug,09:00-09:30,1.0,mid
1699,1559,Aug,09:30-10:00,3.0,high
1700,1559,Aug,10:00-10:30,2.0,high
1701,1559,Aug,10:30-11:00,1.0,mid
1702,1559,Aug,11:00-11:30,4.0,high
1703,1559,Aug,11:30-12:00,0.0,low
1704,1559,Aug,12:00-12:30,1.0,mid
1705,1559,Aug,12:30-13:00,2.0,high
1706,1559,Aug,13:00-13:30,3.0,high
1707,1559,Aug,13:30-14:00,3.0,high
1708,1559,Aug,14:00-14:30,0.0,low
1709,1559,Aug,14:30-15:00,3.0,high
1710,1559,Aug,15:00-15:30,4.0,high
1711,1559,Aug,15:30-16:00,1.0,mid
1712,1559,Aug,16:00-16:30,1.0,mid
1713,1559,Aug,16:30-17:00,2.0,high
1714,1559,Aug,17:00-17:30,0.0,low
1715,1559,Aug,17:30-18:00,4.0,high
1716,1559,Aug,18:00-18:30,1.0,mid
1717,1559,Aug,18:30-19:00,6.0,high
1718,1559,Aug,19:00-19:30,3.0,high
1719,1559,Aug,19:30-20:00,0.0,low
1720,1559,Aug,20:00-20:30,2.0,high
1721,1559,Aug,20:30-21:00,3.0,high
1722,1559,Aug,21:00-21:30,3.0,high
1723,1559,Aug,21:30-22:00,2.0,high
1724,1559,Aug,22:00-22:30,0.0,low
1725,1559,Aug,22:30-23:00,0.0,low
1726,1559,Aug,23:00-23:30,0.0,low
1727,1559,Aug,23:30-24:00,0.0,low
1728,1559,Dec,00:00-00:30,0.0,low
1729,1559,Dec,00:30-01:00,0.0,low
1730,1559,Dec,01:00-01:30,0.0,low
1731,1559,Dec,01:30-02:00,0.0,low
1732,1559,Dec,02:00-02:30,0.0,low
1733,1559,Dec,02:30-03:00,0.0,low
1734,1559,Dec,03:00-03:30,0.0,low
1735,1559,Dec,03:30-04:00,0.0,low
1736,1559,Dec,04:00-04:30,0.0,low
1737,1559,Dec,04:30-05:00,0.0,low
1738,1559,Dec,05:00-05:30,0.0,low
1739,1559,Dec,05:30-06:00,1.0,mid
1740,1559,Dec,06:00-06:30,0.0,low
1741,1559,Dec,06:30-07:00,0.0,low
1742,1559,Dec,07:00-07:30,0.0,low
1743,1559,Dec,07:30-08:00,2.0,high
1744,1559,Dec,08:00-08:30,2.0,high
1745,1559,Dec,08:30-09:00,0.0,low
1746,1559,Dec,09:00-09:30,1.0,mid
1747,1559,Dec,09:30-10:00,2.0,high
1748,1559,Dec,10:00-10:30,1.0,mid
1749,1559,Dec,10:30-11:00,0.0,low
1750,1559,Dec,11:00-11:30,1.0,mid
1751,1559,Dec,11:30-12:00,4.0,high
1752,1559,Dec,12:00-12:30,5.0,high
1753,1559,Dec,12:30-13:00,1.0,mid
1754,1559,Dec,13:00-13:30,1.0,mid
1755,1559,Dec,13:30-14:00,3.0,high
1756,1559,Dec,14:00-14:30,0.0,low
1757,1559,Dec,14:30-15:00,0.0,low
1758,1559,Dec,15:00-15:30,1.0,mid
1759,1559,Dec,15:30-16:00,1.0,mid
1760,1559,Dec,16:00-16:30,1.0,mid
1761,1559,Dec,16:30-17:00,2.0,high
1762,1559,Dec,17:00-17:30,3.0,high
1763,1559,Dec,17:30-18:00,2.0,high
1764,1559,Dec,18:00-18:30,0.0,low
1765,1559,Dec,18:30-19:00,2.0,high
1766,1559,Dec,19:00-19:30,0.0,low
1767,1559,Dec,19:30-20:00,3.0,high
1768,1559,Dec,20:00-20:30,2.0,high
1769,1559,Dec,20:30-21:00,0.0,low
1770,1559,Dec,21:00-21:30,1.0,mid
1771,1559,Dec,21:30-22:00,1.0,mid
1772,1559,Dec,22:00-22:30,0.0,low
1773,1559,Dec,22:30-23:00,0.0,low
1774,1559,Dec,23:00-23:30,0.0,low
1775,1559,Dec,23:30-24:00,0.0,low
1776,1559,Feb,00:00-00:30,0.0,low
1777,1559,Feb,00:30-01:00,0.0,low
1778,1559,Feb,01:00-01:30,0.0,low
1779,1559,Feb,01:30-02:00,0.0,low
1780,1559,Feb,02:00-02:30,0.0,low
1781,1559,Feb,02:30-03:00,0.0,low
1782,1559,Feb,03:00-03:30,0.0,low
1783,1559,Feb,03:30-04:00,0.0,low
1784,1559,Feb,04:00-04:30,0.0,low
1785,1559,Feb,04:30-05:00,0.0,low
1786,1559,Feb,05:00-05:30,0.0,low
1787,1559,Feb,05:30-06:00,3.0,high
1788,1559,Feb,06:00-06:30,1.0,mid
1789,1559,Feb,06:30-07:00,0.0,low
1790,1559,Feb,07:00-07:30,1.0,mid
1791,1559,Feb,07:30-08:00,0.0,low
1792,1559,Feb,08:00-08:30,0.0,low
1793,1559,Feb,08:30-09:00,2.0,high
1794,1559,Feb,09:00-09:30,0.0,low
1795,1559,Feb,09:30-10:00,3.0,high
1796,1559,Feb,10:00-10:30,0.0,low
1797,1559,Feb,10:30-11:00,0.0,low
1798,1559,Feb,11:00-11:30,1.0,mid
1799,1559,Feb,11:30-12:00,1.0,mid
1800,1559,Feb,12:00-12:30,2.0,high
1801,1559,Feb,12:30-13:00,0.0,low
1802,1559,Feb,13:00-13:30,1.0,mid
1803,1559,Feb,13:30-14:00,0.0,low
1804,1559,Feb,14:00-14:30,0.0,low
1805,1559,Feb,14:30-15:00,2.0,high
1806,1559,Feb,15:00-15:30,0.0,low
1807,1559,Feb,15:30-16:00,1.0,mid
1808,1559,Feb,16:00-16:30,2.0,high
1809,1559,Feb,16:30-17:00,1.0,mid
1810,1559,Feb,17:00-17:30,3.0,high
1811,1559,Feb,17:30-18:00,1.0,mid
1812,1559,Feb,18:00-18:30,0.0,low
1813,1559,Feb,18:30-19:00,2.0,high
1814,1559,Feb,19:00-19:30,2.0,high
1815,1559,Feb,19:30-20:00,3.0,high
1816,1559,Feb,20:00-20:30,1.0,mid
1817,1559,Feb,20:30-21:00,0.0,low
1818,1559,Feb,21:00-21:30,2.0,high
1819,1559,Feb,21:30-22:00,1.0,mid
1820,1559,Feb,22:00-22:30,2.0,high
1821,1559,Feb,22:30-23:00,0.0,low
1822,1559,Feb,23:00-23:30,1.0,mid
1823,1559,Feb,23:30-24:00,0.0,low
1824,1559,Jan,00:00-00:30,0.0,low
1825,1559,Jan,00:30-01:00,0.0,low
1826,1559,Jan,01:00-01:30,0.0,low
1827,1559,Jan,01:30-02:00,0.0,low
1828,1559,Jan,02:00-02:30,0.0,low
1829,1559,Jan,02:30-03:00,0.0,low
1830,1559,Jan,03:00-03:30,0.0,low
1831,1559,Jan,03:30-04:00,0.0,low
1832,1559,Jan,04:00-04:30,0.0,low
1833,1559,Jan,04:30-05:00,0.0,low
1834,1559,Jan,05:00-05:30,0.0,low
1835,1559,Jan,05:30-06:00,1.0,mid
1836,1559,Jan,06:00-06:30,0.0,low
1837,1559,Jan,06:30-07:00,0.0,low
1838,1559,Jan,07:00-07:30,0.0,low
1839,1559,Jan,07:30-08:00,1.0,mid
1840,1559,Jan,08:00-08:30,0.0,low
1841,1559,Jan,08:30-09:00,2.0,high
1842,1559,Jan,09:00-09:30,1.0,mid
1843,1559,Jan,09:30-10:00,1.0,mid
1844,1559,Jan,10:00-10:30,0.0,low
1845,1559,Jan,10:30-11:00,1.0,mid
1846,1559,Jan,11:00-11:30,2.0,high
1847,1559,Jan,11:30-12:00,2.0,high
1848,1559,Jan,12:00-12:30,3.0,high
1849,1559,Jan,12:30-13:00,1.0,mid
1850,1559,Jan,13:00-13:30,0.0,low
1851,1559,Jan,13:30-14:00,1.0,mid
1852,1559,Jan,14:00-14:30,0.0,low
1853,1559,Jan,14:30-15:00,1.0,mid
1854,1559,Jan,15:00-15:30,1.0,mid
1855,1559,Jan,15:30-16:00,4.0,high
1856,1559,Jan,16:00-16:30,5.0,high
1857,1559,Jan,16:30-17:00,2.0,high
1858,1559,Jan,17:00-17:30,2.0,high
1859,1559,Jan,17:30-18:00,2.0,high
1860,1559,Jan,18:00-18:30,0.0,low
1861,1559,Jan,18:30-19:00,2.0,high
1862,1559,Jan,19:00-19:30,3.0,high
1863,1559,Jan,19:30-20:00,3.0,high
1864,1559,Jan,20:00-20:30,3.0,high
1865,1559,Jan,20:30-21:00,2.0,high
1866,1559,Jan,21:00-21:30,2.0,high
1867,1559,Jan,21:30-22:00,3.0,high
1868,1559,Jan,22:00-22:30,0.0,low
1869,1559,Jan,22:30-23:00,4.0,high
1870,1559,Jan,23:00-23:30,0.0,low
1871,1559,Jan,23:30-24:00,0.0,low
1872,1559,Jul,00:00-00:30,0.0,low
1873,1559,Jul,00:30-01:00,0.0,low
1874,1559,Jul,01:00-01:30,0.0,low
1875,1559,Jul,01:30-02:00,0.0,low
1876,1559,Jul,02:00-02:30,0.0,low
1877,1559,Jul,02:30-03:00,0.0,low
1878,1559,Jul,03:00-03:30,0.0,low
1879,1559,Jul,03:30-04:00,0.0,low
1880,1559,Jul,04:00-04:30,0.0,low
1881,1559,Jul,04:30-05:00,2.0,high
1882,1559,Jul,05:00-05:30,2.0,high
1883,1559,Jul,05:30-06:00,1.0,mid
1884,1559,Jul,06:00-06:30,0.0,low
1885,1559,Jul,06:30-07:00,2.0,high
1886,1559,Jul,07:00-07:30,0.0,low
1887,1559,Jul,07:30-08:00,0.0,low
1888,1559,Jul,08:00-08:30,1.0,mid
1889,1559,Jul,08:30-09:00,2.0,high
1890,1559,Jul,09:00-09:30,2.0,high
1891,1559,Jul,09:30-10:00,0.0,low
1892,1559,Jul,10:00-10:30,2.0,high
1893,1559,Jul,10:30-11:00,1.0,mid
1894,1559,Jul,11:00-11:30,4.0,high
1895,1559,Jul,11:30-12:00,0.0,low
1896,1559,Jul,12:00-12:30,2.0,high
1897,1559,Jul,12:30-13:00,1.0,mid
1898,1559,Jul,13:00-13:30,1.0,mid
1899,1559,Jul,13:30-14:00,0.0,low
1900,1559,Jul,14:00-14:30,0.0,low
1901,1559,Jul,14:30-15:00,2.0,high
1902,1559,Jul,15:00-15:30,1.0,mid
1903,1559,Jul,15:30-16:00,2.0,high
1904,1559,Jul,16:00-16:30,3.0,high
1905,1559,Jul,16:30-17:00,2.0,high
1906,1559,Jul,17:00-17:30,0.0,low
1907,1559,Jul,17:30-18:00,1.0,mid
1908,1559,Jul,18:00-18:30,3.0,high
1909,1559,Jul,18:30-19:00,4.0,high
1910,1559,Jul,19:00-19:30,1.0,mid
1911,1559,Jul,19:30-20:00,1.0,mid
1912,1559,Jul,20:00-20:30,3.0,high
1913,1559,Jul,20:30-21:00,1.0,mid
1914,1559,Jul,21:00-21:30,2.0,high
1915,1559,Jul,21:30-22:00,2.0,high
1916,1559,Jul,22:00-22:30,3.0,high
1917,1559,Jul,22:30-23:00,1.0,mid
1918,1559,Jul,23:00-23:30,0.0,low
1919,1559,Jul,23:30-24:00,0.0,low
1920,1559,Jun,00:00-00:30,1.0,mid
1921,1559,Jun,00:30-01:00,0.0,low
1922,1559,Jun,01:00-01:30,0.0,low
1923,1559,Jun,01:30-02:00,0.0,low
1924,1559,Jun,02:00-02:30,0.0,low
1925,1559,Jun,02:30-03:00,0.0,low
1926,1559,Jun,03:00-03:30,0.0,low
1927,1559,Jun,03:30-04:00,0.0,low
1928,1559,Jun,04:00-04:30,2.0,high
1929,1559,Jun,04:30-05:00,1.0,mid
1930,1559,Jun,05:00-05:30,1.0,mid
1931,1559,Jun,05:30-06:00,0.0,low
1932,1559,Jun,06:00-06:30,1.0,mid
1933,1559,Jun,06:30-07:00,0.0,low
1934,1559,Jun,07:00-07:30,4.0,high
1935,1559,Jun,07:30-08:00,1.0,mid
1936,1559,Jun,08:00-08:30,0.0,low
1937,1559,Jun,08:30-09:00,1.0,mid
1938,1559,Jun,09:00-09:30,0.0,low
1939,1559,Jun,09:30-10:00,0.0,low
1940,1559,Jun,10:00-10:30,2.0,high
1941,1559,Jun,10:30-11:00,4.0,high
1942,1559,Jun,11:00-11:30,3.0,high
1943,1559,Jun,11:30-12:00,1.0,mid
1944,1559,Jun,12:00-12:30,1.0,mid
1945,1559,Jun,12:30-13:00,0.0,low
1946,1559,Jun,13:00-13:30,2.0,high
1947,1559,Jun,13:30-14:00,1.0,mid
1948,1559,Jun,14:00-14:30,5.0,high
1949,1559,Jun,14:30-15:00,2.0,high
1950,1559,Jun,15:00-15:30,2.0,high
1951,1559,Jun,15:30-16:00,2.0,high
1952,1559,Jun,16:00-16:30,1.0,mid
1953,1559,Jun,16:30-17:00,2.0,high
1954,1559,Jun,17:00-17:30,1.0,mid
1955,1559,Jun,17:30-18:00,4.0,high
1956,1559,Jun,18:00-18:30,3.0,high
1957,1559,Jun,18:30-19:00,6.0,high
1958,1559,Jun,19:00-19:30,3.0,high
1959,1559,Jun,19:30-20:00,2.0,high
1960,1559,Jun,20:00-20:30,2.0,high
1961,1559,Jun,20:30-21:00,1.0,mid
1962,1559,Jun,21:00-21:30,4.0,high
1963,1559,Jun,21:30-22:00,3.0,high
1964,1559,Jun,22:00-22:30,1.0,mid
1965,1559,Jun,22:30-23:00,2.0,high
1966,1559,Jun,23:00-23:30,0.0,low
1967,1559,Jun,23:30-24:00,0.0,low
1968,1559,Mar,00:00-00:30,0.0,low
1969,1559,Mar,00:30-01:00,0.0,low
1970,1559,Mar,01:00-01:30,0.0,low
1971,1559,Mar,01:30-02:00,0.0,low
1972,1559,Mar,02:00-02:30,1.0,mid
1973,1559,Mar,02:30-03:00,0.0,low
1974,1559,Mar,03:00-03:30,0.0,low
1975,1559,Mar,03:30-04:00,0.0,low
1976,1559,Mar,04:00-04:30,0.0,low
1977,1559,Mar,04:30-05:00,0.0,low
1978,1559,Mar,05:00-05:30,0.0,low
1979,1559,Mar,05:30-06:00,0.0,low
